109628, 10962944, 89.691919
109792, 10979328, 85.489899
109956, 10995712, 85.893939
110120, 11012096, 79.792929
110284, 11028480, 86.489899
110448, 11044864, 91.853535
110612, 11061248, 89.398990
110776, 11077632, 81.398990
110940, 11094016, 96.641414
111104, 11110400, 84.106061
111264, 11126784, 83.823232
111428, 11143168, 87.005051
111592, 11159552, 98.691919
111756, 11175936, 82.095960
111920, 11192320, 78.368687
112084, 11208704, 84.883838
112248, 11225088, 88.186869
112412, 11241472, 83.984848
112576, 11257856, 89.651515
112740, 11274240, 72.803030
112904, 11290624, 99.166667
113068, 11307008, 92.712121
113232, 11323392, 88.025253
113396, 11339776, 83.681818
113560, 11356160, 98.722222
113724, 11372544, 89.530303
113888, 11388928, 94.439394
114052, 11405312, 91.833333
114216, 11421696, 93.277778
114380, 11438080, 97.500000
114544, 11454464, 63.782828
114708, 11470848, 96.651515
114872, 11487232, 68.752525
115036, 11503616, 93.671717
115200, 11520000, 90.550505
115360, 11536384, 102.530303
115524, 11552768, 90.075758
115688, 11569152, 90.853535
115852, 11585536, 102.035354
116016, 11601920, 100.207071
116180, 11618304, 87.085859
116344, 11634688, 92.984848
116508, 11651072, 95.045455
116672, 11667456, 93.560606
116836, 11683840, 92.156566
117000, 11700224, 87.126263
117164, 11716608, 87.348485
117328, 11732992, 80.702020
117492, 11749376, 93.459596
117656, 11765760, 95.863636
117820, 11782144, 87.328283
117984, 11798528, 94.156566
118148, 11814912, 104.560606
118312, 11831296, 91.015152
118476, 11847680, 86.207071
118640, 11864064, 83.459596
118804, 11880448, 95.883838
118968, 11896832, 98.803030
119132, 11913216, 100.469697
119296, 11929600, 88.126263
119456, 11945984, 105.015152
119620, 11962368, 95.924242
119784, 11978752, 103.297980
119948, 11995136, 95.944444
120112, 12011520, 98.267677
120276, 12027904, 90.580808
120440, 12044288, 99.388889
120604, 12060672, 97.186869
120768, 12077056, 103.601010
120932, 12093440, 93.904040
121096, 12109824, 92.782828
121260, 12126208, 95.500000
121424, 12142592, 99.631313
121588, 12158976, 91.732323
121752, 12175360, 83.085859
121916, 12191744, 93.358586
122080, 12208128, 107.308081
122244, 12224512, 93.065657
